"234353","-0.07","-0.65","0.75","-0.87","-1.31","0.20"
"234353","-0.07","-0.66","0.75","-0.87","-1.20","0.18"
"234353","-0.06","-0.67","0.74","-0.78","-1.14","0.18"
"234353","-0.05","-0.67","0.74","-0.71","-1.12","0.24"
"234353","-0.05","-0.67","0.74","-0.68","-1.07","0.29"
"234353","-0.04","-0.68","0.73","-0.64","-1.02","0.30"
"234353","-0.04","-0.68","0.73","-0.61","-0.99","0.27"
"234353","-0.03","-0.69","0.73","-0.57","-1.01","0.22"
"234353","-0.03","-0.69","0.72","-0.52","-0.97","0.19"
"234353","-0.02","-0.69","0.72","-0.48","-0.89","0.15"
"234353","-0.01","-0.70","0.72","-0.46","-0.83","0.12"
"234353","-0.01","-0.70","0.71","-0.42","-0.77","0.12"
"234353","-0.01","-0.70","0.71","-0.41","-0.72","0.12"
"234353","-0.00","-0.71","0.71","-0.39","-0.65","0.13"
"234353","0.00","-0.71","0.71","-0.39","-0.57","0.16"
"234353","0.00","-0.71","0.70","-0.38","-0.50","0.17"
"234353","0.01","-0.71","0.70","-0.27","-0.46","0.18"
"234353","0.01","-0.71","0.70","-0.11","-0.44","0.18"
"234353","0.01","-0.72","0.70","-0.01","-0.42","0.11"
"234353","0.01","-0.71","0.70","0.16","-0.36","0.10"
"234353","0.01","-0.71","0.70","0.36","-0.27","0.09"
"234353","0.01","-0.71","0.71","0.57","-0.09","0.08"
"234353","0.01","-0.70","0.71","0.74","0.02","0.08"
"234353","0.01","-0.70","0.72","0.88","0.08","0.09"
"234353","0.01","-0.69","0.72","0.96","0.15","0.11"
"234353","0.01","-0.68","0.73","1.02","0.27","0.11"
"234353","0.00","-0.68","0.74","1.07","0.40","0.08"
"234353","-0.00","-0.67","0.74","1.09","0.47","0.08"
"234353","-0.00","-0.66","0.75","1.06","0.52","0.06"
"234353","-0.01","-0.65","0.76","0.98","0.55","0.05"
"234353","-0.01","-0.65","0.76","0.87","0.58","0.00"
"234353","-0.02","-0.64","0.77","0.78","0.62","-0.04"
"234353","-0.02","-0.64","0.77","0.71","0.65","-0.12"
"234353","-0.03","-0.63","0.78","0.67","0.69","-0.16"
"234353","-0.03","-0.63","0.78","0.66","0.77","-0.20"
"234353","-0.03","-0.62","0.78","0.68","0.87","-0.26"
"234353","-0.04","-0.62","0.79","0.69","0.97","-0.30"
"234353","-0.05","-0.61","0.79","0.75","1.07","-0.36"
"234353","-0.05","-0.60","0.79","0.89","1.25","-0.44"
"234353","-0.06","-0.60","0.80","1.00","1.43","-0.51"
"234353","-0.07","-0.59","0.81","1.12","1.62","-0.55"
"234353","-0.08","-0.58","0.81","1.23","1.79","-0.59"
"234353","-0.09","-0.57","0.82","1.26","1.88","-0.58"
"234353","-0.10","-0.56","0.82","1.18","1.84","-0.56"
"234353","-0.11","-0.55","0.83","1.02","1.64","-0.51"
"234353","-0.12","-0.55","0.83","0.80","1.34","-0.44"
"234353","-0.13","-0.54","0.83","0.53","0.99","-0.38"
"234353","-0.13","-0.54","0.83","0.28","0.65","-0.30"
"234353","-0.14","-0.54","0.83","0.09","0.39","-0.19"
"234353","-0.14","-0.54","0.83","-0.01","0.18","-0.06"
"234353","-0.14","-0.54","0.83","-0.03","0.01","0.05"
"234353","-0.14","-0.54","0.83","-0.02","-0.12","0.19"
"234353","-0.14","-0.54","0.83","-0.02","-0.29","0.29"
"234353","-0.14","-0.54","0.83","-0.04","-0.45","0.33"
"234353","-0.13","-0.54","0.83","-0.16","-0.60","0.34"
"234353","-0.13","-0.54","0.83","-0.33","-0.81","0.35"
"234353","-0.12","-0.55","0.83","-0.54","-0.97","0.36"
"234353","-0.12","-0.55","0.83","-0.79","-1.10","0.33"
"234353","-0.11","-0.56","0.82","-0.95","-1.19","0.31"
"234353","-0.10","-0.57","0.82","-1.10","-1.26","0.27"
"234353","-0.09","-0.58","0.81","-1.26","-1.31","0.23"
"234353","-0.08","-0.59","0.81","-1.37","-1.31","0.13"
"234353","-0.07","-0.60","0.80","-1.40","-1.36","0.06"
"234353","-0.06","-0.61","0.79","-1.38","-1.43","0.02"
"234353","-0.05","-0.62","0.78","-1.45","-1.48","0.02"
"234353","-0.04","-0.63","0.78","-1.45","-1.42","0.04"
"234353","-0.03","-0.64","0.77","-1.41","-1.35","0.07"
